dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs,n_layers
amazon_video_games,LightGCN,0.0057026273234748025,0.008571222396309674,0.0015044449509915658,0.0011112377478914976,0.0037374289397846786,0.004626938170278078,0.0023807972384524054,0.001967406161347672,0.005294548105694676,0.005707620799869322,0.014018691588785047,0.019831319808525188,0.014086508043135252,0.020496388991790248,0.004394509630285588,0.0032045605490369712,0.010543682548592214,0.012546435840804334,0.006699121914880453,0.005542555959427964,0.01680371506583594,0.017862889541514528,0.03890856763338499,0.05423953951737879,0.023216669971589,0.002646075902848074,110.9186534259934,0.010543682548592214,cuda,True,42,not-a-git-repo,50,4
amazon_video_games,NGCF,0.002536787344322766,0.0048644618226696855,0.0005128789605653066,0.0005185776156826988,0.0015347751805110184,0.00225691973820662,0.0008532506354850098,0.0009372403982801459,0.0017316675169421923,0.0020817900172166687,0.005128789605653066,0.009915659904262594,0.00829393445110006,0.013625748924375986,0.002285809165375249,0.0019315917644454283,0.005440420426681833,0.007097016521881614,0.0035838961836132124,0.003383532562944689,0.0077150122465043875,0.008576105810303106,0.020810272304626964,0.03365065308833296,0.037165464978897944,0.004235863343845218,103.89824827102711,0.005440420426681833,cuda,True,42,not-a-git-repo,50,4
amazon_video_games,Sheaf4Rec-official,0.005417793720029392,0.008270168894486554,0.0012195121951219512,0.0009801686801914748,0.0032079546266083102,0.004083497196366999,0.001990887747737724,0.0017526193968227415,0.004084443214258578,0.004495600486640719,0.012081148848871666,0.018235696375655346,0.011702278010314338,0.01755565939239041,0.0034370157183971663,0.0025846800974097853,0.008434953474785385,0.010297260292871237,0.005313446476862441,0.004505958149453897,0.013504165041413215,0.014514937345754158,0.032322337834846136,0.047044498560991806,0.09960917799617164,0.011352767038542471,422.8226378399995,0.008434953474785385,cuda,True,42,not-a-git-repo,50,4
amazon_video_games,NCL,0.0068788360501342025,0.01074466655462798,0.0019831319808525185,0.0015842261226350581,0.004642835586080023,0.0059032828240848925,0.003078693065550012,0.002761315534238827,0.006727262366081605,0.007427501735846437,0.01891953498974242,0.02894916799635286,0.01719509500951379,0.025849315669285444,0.005401815364179765,0.004040292229355767,0.012507511641153017,0.015303364783607777,0.00822101135729203,0.006988301056804834,0.019318860670974908,0.02080368285417914,0.04898162497232676,0.07056674784148771,0.017800600006012246,0.0020287896063383,72.47443977798685,0.012507511641153017,cuda,True,42,not-a-git-repo,50,4
amazon_video_games,DirectAU,0.004501649649041923,0.0076116860790503595,0.001253704125826305,0.0009744700250740826,0.0032603355722907517,0.00416998002723914,0.0019612127972646175,0.001727748676906829,0.0046847920081336996,0.005132961652920001,0.011511283337132437,0.018007750170959652,0.012830814875258216,0.0193922587175527,0.0038576488820013283,0.0030163825547930042,0.009267576861439706,0.01139031266392581,0.0059318556074012,0.0052207066178390745,0.014042826746225019,0.015184452394234701,0.0345915430595528,0.05141686960371928,0.01784211295307614,0.0020335209657027743,444.72665177399176,0.009267576861439706,cuda,True,42,not-a-git-repo,50,4
amazon_video_games,LightGCN,0.006315229928345694,0.00853721635030798,0.0016640072942785502,0.001156826988830636,0.004047571612861169,0.004747368498461842,0.0026339832674776237,0.002037556866214715,0.005718283818352202,0.006056978826096491,0.015956234328698426,0.021085023934351493,0.014389996978612733,0.020952307720483457,0.004400044277175116,0.0031962585787026787,0.010615162355830614,0.012666665049729709,0.006739381036197449,0.005546415672508942,0.016753463986140544,0.017826061298660684,0.03901926057117556,0.05446092539295993,0.0231839049665723,0.0026423415735778778,117.11867344699567,0.010615162355830614,cuda,True,43,not-a-git-repo,50,4
amazon_video_games,NGCF,0.0027811586936633426,0.006092946148087252,0.0005926601322087988,0.0006781399589696832,0.001711802930102843,0.0027020685050033544,0.0009771015956401164,0.0012204453423098772,0.0021471266114530298,0.0025959157614631042,0.005698655117392295,0.012423068155915203,0.010085366342530787,0.016375774757422,0.0028503431481071506,0.002330086340491477,0.006713288698348489,0.00870032655139971,0.004444557891685527,0.00407968057471466,0.009229858277899013,0.01022928820458286,0.025846800974097854,0.040458268762452954,0.03713677401538007,0.004232593345723737,193.35420254198834,0.006713288698348489,cuda,True,43,not-a-git-repo,50,4
amazon_video_games,Sheaf4Rec-official,0.006030389182465292,0.008592676424068213,0.00139047184864372,0.0010314565762480055,0.003910038295438713,0.0047124749584898686,0.002259868864120339,0.0018418225527193244,0.004966694526758351,0.0053726193206599365,0.013790745384089354,0.019717346706177342,0.01233092321202204,0.01716787284851165,0.0036362630064201906,0.0025376355988487934,0.008942925889061629,0.010478388761871222,0.005616328299483971,0.004421688018177318,0.014177920448675375,0.015007523424095646,0.03370599955722825,0.04577152977640027,0.09998954698676243,0.011396118872437022,461.63787749799667,0.008942925889061629,cuda,True,43,not-a-git-repo,50,4
amazon_video_games,NCL,0.0077440573599671225,0.012497461668673441,0.0026099840437656713,0.001909049464326419,0.005636734555510064,0.007104440877243534,0.0039041501487976677,0.0033121513298762146,0.008807904667831726,0.009505840525477243,0.023592432186004104,0.03373603829496239,0.018367454542949194,0.027226603065181366,0.006602833739207438,0.0047625636484392294,0.01457137881826318,0.01749765462409645,0.009713724342238104,0.008107021429445716,0.024890844464123187,0.026352079939222957,0.05783705999557228,0.07892406464467568,0.017572907061548904,0.0020028387350750974,72.77875336600118,0.01457137881826318,cuda,True,43,not-a-git-repo,50,4
amazon_video_games,DirectAU,0.00521574795011264,0.007645321174228352,0.00139047184864372,0.0009858673353088671,0.0033989644189851014,0.004118353702158906,0.0021956128966880853,0.0017465201704929725,0.004828072479656705,0.005170666690595046,0.012992933667654433,0.017893777068611807,0.012563638472837525,0.0189864501785022,0.0037524905911002875,0.0029195262342262564,0.008826733033775496,0.010898410734614403,0.005778936287468937,0.005060850824139348,0.013232220605753926,0.01438601850620756,0.03414877130839052,0.050918751383661726,0.017976505041588098,0.0020488380489614884,310.61078679101774,0.008826733033775496,cuda,True,43,not-a-git-repo,50,4
amazon_video_games,LightGCN,0.005468712509550872,0.00815039101753437,0.0015044449509915658,0.0010542511967175747,0.0033752015279012166,0.004193352132611273,0.0023597278478143593,0.0018670056443144633,0.004566477073315461,0.0049081114340904205,0.014132664691132892,0.019033508092090267,0.01431608356384708,0.020709582157337342,0.0045937569183086115,0.003284812928935134,0.010732612431565139,0.012733208588245365,0.006955596264978082,0.0056702494877385184,0.01704521894360283,0.018115655500625234,0.04051361523134824,0.055789240646446754,0.02336995507357642,0.002663546281465286,96.20665150199784,0.010732612431565139,cuda,True,44,not-a-git-repo,50,4
amazon_video_games,NGCF,0.002157133923784053,0.004688952004029764,0.000501481650330522,0.0005128789605653066,0.0012302167861001961,0.001973291643759182,0.000813779239552865,0.0009246224440338384,0.0015688487993024123,0.0019029577363163582,0.004786870298609528,0.009687713699566902,0.008073793587322329,0.013239931378122984,0.0021806508744742084,0.0018458047376577376,0.00513774591235979,0.006770600601038976,0.0034338525333305423,0.0032399251685754416,0.00687488798928914,0.007723515220573547,0.01986938233340713,0.032377684303741425,0.03726652293698862,0.004247381232845751,85.32200654101325,0.00513774591235979,cuda,True,44,not-a-git-repo,50,4
amazon_video_games,Sheaf4Rec-official,0.00409960123027545,0.007386688522962422,0.0010485525416001824,0.0009117848187827673,0.002609841379758968,0.0036042519270257085,0.0016699762594645368,0.001623207107850427,0.00341462510085715,0.0039261744517024855,0.009573740597219056,0.01675404604513335,0.010008362283886121,0.015179341736843077,0.0030717290236882888,0.002258135930927607,0.007560860307164827,0.009157441387918332,0.004700728180574334,0.003931419169315743,0.012820548299018521,0.0137051444111683,0.029222935576710206,0.04206331636041621,0.09891748713562265,0.01127393288530005,462.0032633189694,0.007560860307164827,cuda,True,44,not-a-git-repo,50,4
amazon_video_games,NCL,0.00779698858412282,0.011896741291466381,0.0021540916343742874,0.0016697059493959426,0.005073623778733906,0.0063988764469317,0.0033755989326970507,0.00292840997500878,0.006898764748662173,0.007573367051597837,0.02062913152496011,0.030544791429222704,0.017015441301084688,0.025950617683701837,0.005335399601505425,0.004045826876245295,0.012376354894088013,0.015279001652961454,0.008123558226100185,0.0070002767341352115,0.01943774576467736,0.020874713244317902,0.04804073500110693,0.06896170024352447,0.01751353096915409,0.001996071457619568,68.23821176198544,0.012376354894088013,cuda,True,44,not-a-git-repo,50,4
amazon_video_games,DirectAU,0.0054957637727074725,0.007233662166717083,0.001253704125826305,0.0008889901983131981,0.0036911124149408524,0.004242391038788284,0.0020416607116264265,0.0015833879070845905,0.004853716427684971,0.005175929545738565,0.01139731023478459,0.01618418053339412,0.012159855657834834,0.019010635662475493,0.0037358866504317023,0.002911224263891964,0.008702025804383768,0.010909369959815856,0.005715724568541469,0.0050492270271320265,0.01322993646576777,0.014442213476426163,0.03342926721275183,0.05086340491476644,0.01769099512603134,0.002016297598134413,248.39747774298303,0.008702025804383768,cuda,True,44,not-a-git-repo,50,4
amazon_video_games,LightGCN,0.005677356264467705,0.008532221006727023,0.0014816503305219969,0.0011682242990654205,0.0036917643727225275,0.004630752074432969,0.0023500067150732397,0.002055070172727636,0.005300020623704235,0.005755100690284222,0.014360610895828584,0.020971050832003648,0.014155463039205595,0.02042692942127916,0.00452734115563427,0.0032599070179322558,0.01064152819784938,0.012625657821836271,0.006860491575687101,0.005622522935566124,0.016942696198839657,0.018026535279805262,0.03940668585344255,0.0549036971441222,0.027491441054735333,0.003133284825021123,125.98636542900931,0.01064152819784938,cuda,True,42,not-a-git-repo,50,5
amazon_video_games,NGCF,0.002595025819391928,0.004605830961255199,0.000558468201504445,0.0004957829952131296,0.001639839137307885,0.002223002376740788,0.0009191324877168887,0.0008952040232370908,0.0020681143059761704,0.0023361547775389052,0.00558468201504445,0.00945976749487121,0.008629781778742084,0.014250925396870768,0.0023632942218286476,0.0020201461146778835,0.0057240035083309495,0.007498434943840946,0.0037104652805610506,0.0035386669587948697,0.007742575666529618,0.008638392185272787,0.02136373699357981,0.034812928935133935,0.04355887306155637,0.0049645398976015925,183.5813174819923,0.0057240035083309495,cuda,True,42,not-a-git-repo,50,5
amazon_video_games,Sheaf4Rec-official,0.004260605369593649,0.0068561869515344495,0.001082744472304536,0.0008092090266697059,0.002795029089880955,0.0035315228875347085,0.0017266872089961314,0.0014475673234604467,0.003951203230323358,0.004268470441116932,0.010257579211306132,0.014930476407567814,0.009799425988365923,0.015445986814623974,0.0028946203232233783,0.0022304626964799643,0.007326939905084655,0.00907050896418944,0.004469121496106461,0.003898033638338786,0.011901994581317141,0.012814780221411757,0.027507195040956386,0.041067079920301085,0.09945247205905616,0.011334906776733093,469.54186948400456,0.007326939905084655,cuda,True,42,not-a-git-repo,50,5
amazon_video_games,NCL,0.00829443360180812,0.01243747987844933,0.002347845908365626,0.001658308639161158,0.005638814875410329,0.0068635421094544345,0.003659752025042918,0.0029264315800506865,0.008865253038378179,0.00942655585964324,0.0223387280601778,0.03043081832687486,0.017926604469335493,0.024902865151434767,0.00581137923400487,0.004018153641797653,0.013613957221924763,0.015873043514640257,0.008777350111219044,0.006919779625664401,0.02272014277631944,0.023946418856509975,0.05263449191941554,0.07056674784148771,0.017790693964343518,0.002027660584037328,82.79736634495202,0.013613957221924763,cuda,True,42,not-a-git-repo,50,5
amazon_video_games,DirectAU,0.005878654474309882,0.007622544452973513,0.001333485297469797,0.0009288807841349442,0.0036141436313495393,0.004148500140765426,0.0021738622817796217,0.0016559660810355524,0.004830967034636968,0.005130941779861752,0.012081148848871666,0.016526099840437656,0.012842990008669713,0.019489712393566117,0.0038576488820013283,0.002991476643790126,0.009286554850374086,0.011423601320282226,0.005933155775995376,0.005186827024376674,0.014525329355415697,0.015643028687283244,0.035864511844144346,0.05230241310604383,0.01809040195075795,0.0020618192330474072,279.6241405309993,0.009286554850374086,cuda,True,42,not-a-git-repo,50,5
amazon_video_games,LightGCN,0.006226120060343644,0.009088612910299453,0.0016981992249829041,0.0012024162297697744,0.004097882267768187,0.004976034366048364,0.002668542717783837,0.0021238489408000358,0.005841257177591802,0.006236635168654271,0.016070207431046275,0.02176886254843857,0.014426959921332597,0.020582764510466717,0.0044996679211866284,0.003223931813150321,0.010754848414567305,0.012697033100463164,0.006859809290742068,0.005574686080407239,0.017030415959461784,0.018084276863329904,0.03973876466681426,0.05479300420633164,0.02757277892669663,0.0031425551546269237,132.4612373560085,0.010754848414567305,cuda,True,43,not-a-git-repo,50,5
amazon_video_games,NGCF,0.003509145801361897,0.005810226555827653,0.0007066332345566446,0.0006040574424435833,0.001973162714723002,0.0026476727145753657,0.001176379989093498,0.0010943421258793565,0.002255898560320716,0.002578231665336226,0.006724413038522908,0.011511283337132437,0.00919358228172784,0.014924204913662397,0.0024131060438344035,0.0020533539960150542,0.005936083895522321,0.007755867403255246,0.0038228111837321456,0.00361002143592602,0.007823662636038106,0.008753273610227834,0.022249280495904362,0.03580916537524906,0.04354960907949135,0.004963484052825547,218.81613515497884,0.005936083895522321,cuda,True,43,not-a-git-repo,50,5
amazon_video_games,Sheaf4Rec-official,0.004334045014194499,0.0065226819315767365,0.001002963300661044,0.0007579211306131754,0.0026657672100132116,0.0033045964750212323,0.0016289605847345258,0.0013580409265503278,0.0035441112088023413,0.0038573573205253064,0.009915659904262594,0.014702530202872122,0.010500803369584723,0.015656912042578953,0.0028835510294443214,0.0021336063759132165,0.00738936917690186,0.008961253037780677,0.004524626509972723,0.0037554484445417482,0.011480329162142313,0.01229533770334656,0.027507195040956386,0.03962807172902369,0.09872906695818529,0.011252458053132583,461.78518335102126,0.00738936917690186,cuda,True,43,not-a-git-repo,50,5
amazon_video_games,NCL,0.010348990153172541,0.014228821897735791,0.0033280145885571004,0.0022623660816047417,0.007310428880402072,0.008583230227855954,0.005036422938643566,0.003904000619356174,0.01128501054703471,0.011906774629304466,0.03043081832687486,0.039092774105311145,0.020301275673440315,0.02890829630892018,0.00738321895063095,0.005163825547930042,0.015934919355126267,0.018771321641426447,0.010828354666355481,0.0087624363198925,0.02678630728359531,0.028235861283925412,0.062486163382776176,0.08324108921850785,0.017821810964960605,0.0020312070851334174,72.43054146599025,0.015934919355126267,cuda,True,43,not-a-git-repo,50,5
amazon_video_games,DirectAU,0.0050605789922311215,0.006933214361208414,0.0013676772281741509,0.0009174834739001596,0.003562226678374063,0.004120127948270422,0.0021533798317126336,0.0016205208074545642,0.0054225417087281685,0.005694195085456101,0.012651014360610896,0.0166400729427855,0.012059160399538063,0.01819584220018384,0.0035145007748505646,0.00276455612131946,0.0084893604935015,0.010486658708552232,0.005442770083880106,0.004799854102531519,0.012397696884081653,0.01351200803434616,0.032322337834846136,0.04881558556564091,0.017586920002941042,0.002004435833478578,299.6857477170415,0.0084893604935015,cuda,True,43,not-a-git-repo,50,5
amazon_video_games,LightGCN,0.005583455353248144,0.008440435347223807,0.001561431502165489,0.00111693640300889,0.0034920120540756017,0.004372167179457079,0.0024403977994110516,0.001972807952422216,0.004825584971470542,0.005249446684734133,0.01447458399817643,0.020173239115568727,0.014403826939605218,0.020881470353517402,0.00459929156519814,0.003323555457161833,0.01069229628519985,0.012752314776706547,0.006972266129178205,0.00573440617579315,0.016993364573340223,0.018071839766002032,0.04090104051361523,0.056342705335399604,0.027363209112081677,0.003118669832696795,115.13153905898798,0.01069229628519985,cuda,True,44,not-a-git-repo,50,5
amazon_video_games,NGCF,0.002806825834588342,0.004257973373759108,0.0005926601322087988,0.0004843856849783451,0.0014616995049860815,0.001903706898794933,0.000978673709179318,0.0008698208312455174,0.001620362832466776,0.00185494251456008,0.005812628219740141,0.009231821290175518,0.008261014967769209,0.013392912330209452,0.0023190170467124196,0.0019288244410006641,0.005530339958556188,0.0071586169835640085,0.003621432242772257,0.0033720167660401443,0.007596654262029512,0.008402560832133735,0.02114235111799867,0.03320788133717069,0.04361817397875711,0.004971298607107034,156.894155787013,0.005530339958556188,cuda,True,44,not-a-git-repo,50,5
amazon_video_games,Sheaf4Rec-official,0.004891926293611017,0.008273892868114153,0.001196717574652382,0.0009516754046045133,0.0031531750543769502,0.00414628514455413,0.0019230075846555107,0.00170700819941936,0.004243643738173029,0.004696777123075693,0.011511283337132437,0.018007750170959652,0.011128060184391856,0.017885344275568923,0.0033097188399380116,0.002606818684967899,0.00841440479620704,0.010511124055118793,0.0051019966966083,0.004550407854400094,0.01400195381820354,0.015117594597424322,0.03127075492583573,0.04776400265663051,0.09912994998740032,0.011298147935650824,462.26359958801186,0.00841440479620704,cuda,True,44,not-a-git-repo,50,5
amazon_video_games,NCL,0.008106179882734732,0.012053247103479887,0.0024390243902439024,0.0018064736722133575,0.005356589378316011,0.00663047294460892,0.003749793732560827,0.0031420363958997908,0.007751211190349553,0.008422885976112826,0.023022566674264874,0.03293822657852747,0.018080033220996307,0.02660309805866534,0.006209873810050919,0.0044996679211866284,0.013855540222672373,0.0166525108564081,0.00924455780258085,0.007697393023906771,0.023184943300617423,0.02462480359774834,0.05462696479964578,0.07521585122869161,0.01773479499388486,0.0020212896049561046,72.50956269801827,0.013855540222672373,cuda,True,44,not-a-git-repo,50,5
amazon_video_games,DirectAU,0.004149815832005893,0.0067769105944537715,0.0011397310234784591,0.0008718942329610213,0.0027801350405791242,0.003542086489111479,0.0017883096509695644,0.001545012429502343,0.0037527000770675263,0.004105132649978419,0.010371552313653977,0.015728288124002735,0.012323857864565137,0.018492088554221426,0.0037414212973212306,0.0028475758246623867,0.00873412738001076,0.010722303432120687,0.005740173428051369,0.004935187674893625,0.012980547912471755,0.01402985989469902,0.0338720389639141,0.04925835731680319,0.018016601912677288,0.002053408013753965,175.81523708603345,0.00873412738001076,cuda,True,44,not-a-git-repo,50,5
amazon_video_games,LightGCN,0.005644825339965748,0.008580709886728589,0.0015956234328698426,0.001173922954182813,0.0037733723456800346,0.004671930267724507,0.002487971635321546,0.0020652939917875862,0.005556505331408453,0.0059433126374681105,0.015158422612263505,0.020743104627307954,0.014220596421725932,0.02062184683176542,0.004604826212087669,0.003304184193048484,0.010634739788431425,0.012635086575947715,0.006956908902184709,0.005695752902963248,0.01696404412255641,0.018043998039678703,0.04018153641797653,0.05573389417755147,0.031398425984662026,0.0035785760183111495,140.07647633500164,0.010634739788431425,cuda,True,42,not-a-git-repo,50,6
amazon_video_games,NGCF,0.002857299637056673,0.005102438182628317,0.000615454752678368,0.0005299749259174835,0.0018369006403169263,0.0024745843098566513,0.0010127630371158357,0.0009602151851163325,0.0023057844063086824,0.0025981132335944363,0.005698655117392295,0.009915659904262594,0.008825656630480272,0.013958480786204206,0.0023522249280495903,0.001950963028558778,0.005968610842474854,0.0075941456003026,0.003714465826805958,0.003423435824131376,0.00834304092827449,0.009166109375911904,0.021308390524684525,0.03348461368164711,0.04987095802789554,0.005683947803498466,243.5723004330066,0.005968610842474854,cuda,True,42,not-a-git-repo,50,6
amazon_video_games,Sheaf4Rec-official,0.004768867488062816,0.006936293647415342,0.0011055390927741052,0.0008377023022566674,0.0030671824100430337,0.0037142425888481187,0.0017949623893965374,0.0014948680691847492,0.0038946237259435343,0.004266418902303068,0.01059949851834967,0.016070207431046275,0.010076419570468988,0.014524273136024847,0.002927828204560549,0.0021142351117998674,0.007734984132370711,0.009113196518363662,0.004537290573016321,0.0036911636283943868,0.012891598230318622,0.013667504045856704,0.02828204560549037,0.03946203232233784,0.09915585903218016,0.01130110086986325,423.9776486820192,0.007734984132370711,cuda,True,42,not-a-git-repo,50,6
amazon_video_games,NCL,0.0065615791279005345,0.010799688634352232,0.0018349669478003193,0.0014987462958741737,0.004335493811057504,0.005712387613727752,0.0028679127623482807,0.0026322037607482544,0.006312436455472699,0.007037983833174874,0.017665830863916116,0.02758149076817871,0.01635554196051782,0.02388875202562887,0.005268983838831082,0.003890856763338499,0.011730556556652831,0.014194122480069194,0.007970309921698884,0.006691794192836035,0.018472652694758073,0.019811856012445582,0.04682311268541067,0.06608368386096967,0.017964961007237434,0.002047522339552933,72.38567645195872,0.011730556556652831,cuda,True,42,not-a-git-repo,50,6
amazon_video_games,DirectAU,0.004682802612820796,0.007276903437489207,0.0013676772281741509,0.0010086619557784363,0.0032229384656449695,0.004014457713167265,0.0021170428349154683,0.001771740443743932,0.004589723968000695,0.0049555222324684026,0.012651014360610896,0.018235696375655346,0.013089144462451323,0.020137828633668087,0.003973876466681426,0.0030606597299092314,0.009489123059687384,0.011707888846887948,0.006096768369957398,0.005313711840263762,0.014275391730007624,0.01543741537880681,0.03652866947088776,0.053796767766216516,0.01798097387654707,0.0020493473759456426,382.8952228089911,0.009489123059687384,cuda,True,42,not-a-git-repo,50,6
amazon_video_games,LightGCN,0.0064679295510703914,0.008951500105076322,0.0016868019147481196,0.0011853202644175975,0.004103824360600162,0.004876146833438533,0.00267577565170171,0.0020934364198490663,0.005721359283018731,0.006085589120256174,0.015956234328698426,0.021085023934351493,0.01441762328398841,0.02059016756098955,0.0044941332742971,0.0032183971662607925,0.010809195535433335,0.012753429523248731,0.006852321764734799,0.00556668053620861,0.017262695425746124,0.01831807064788925,0.03968341819791897,0.05468231126854107,0.03146236902102828,0.0035858638045393526,158.05530386598548,0.010809195535433335,cuda,True,43,not-a-git-repo,50,6
amazon_video_games,NGCF,0.0025646381641366827,0.004621425472954512,0.0005698655117392296,0.0005185776156826988,0.001477886740584618,0.002100681061587445,0.000932523289782587,0.0009325160944428346,0.0018356453591238183,0.0021524060842884538,0.0054707089126966035,0.009915659904262594,0.0076671560949322995,0.013117826581812425,0.002224928049590436,0.0018707106486606153,0.00514219756962343,0.0067925854632316235,0.0034489942477184993,0.00327445667266162,0.007235057331913652,0.008063503554604085,0.019814035864511845,0.032211644897055566,0.050085037073586136,0.00570834705648349,219.373647792032,0.00514219756962343,cuda,True,43,not-a-git-repo,50,6
amazon_video_games,Sheaf4Rec-official,0.004858476510163771,0.006590772295912942,0.00111693640300889,0.0008263049920218829,0.0031669983719327926,0.0037412682767023284,0.0018163127322641322,0.0014684997440302377,0.004307414402581943,0.004654036668207795,0.010941417825393207,0.015956234328698426,0.009843461169743556,0.014146868150432692,0.002794996679211866,0.0021059331414655744,0.0071727419850683505,0.008619498882170737,0.0043537655638354825,0.003666119821546205,0.011532534938556634,0.012409822844904779,0.02656630506973655,0.03879787469559442,0.09904137894045562,0.011288053218652339,423.5124260089942,0.0071727419850683505,cuda,True,43,not-a-git-repo,50,6
amazon_video_games,NCL,0.006550979650778098,0.010339330837993153,0.001720993845452473,0.001350581262821974,0.004395673921940817,0.0055838373789143855,0.0027258780908355185,0.002389086655140421,0.006320351254246854,0.0069335827250341766,0.0166400729427855,0.025416001823569637,0.016388286858906635,0.024096600562958953,0.005053132610139473,0.0037469559442107597,0.012585484240246402,0.01513754367561318,0.00772450600769348,0.006485443100015043,0.021162205565570632,0.02254021345405391,0.046657073278724814,0.0663604162054461,0.017840661923401058,0.002033355587349106,72.52327962400159,0.012585484240246402,cuda,True,43,not-a-git-repo,50,6
amazon_video_games,DirectAU,0.0047020207879541745,0.007556584994110476,0.001276498746295874,0.0009915659904262593,0.003367563408859667,0.0042280533018750725,0.0020078963049281243,0.0017530932005014029,0.005215354890531549,0.0056369786836279094,0.012195121951219513,0.01834966947800319,0.012139173235119986,0.018779201461513267,0.003669470887757361,0.0028226699136595086,0.008753094136900036,0.010835819324855297,0.0056354412739615225,0.004907675455274319,0.013502210344694293,0.014593872832258985,0.03331857427496126,0.04942439672348904,0.017868358932901174,0.002036512301447592,155.24319205799839,0.008753094136900036,cuda,True,43,not-a-git-repo,50,6
amazon_video_games,LightGCN,0.0056134402585640095,0.008715367078293427,0.001561431502165489,0.0011397310234784591,0.003697924857386317,0.004652095557850875,0.002443249927676661,0.002015844822153097,0.005167866097886613,0.005617268583296836,0.014702530202872122,0.021085023934351493,0.014744864954287843,0.02063085501105887,0.004781934912552579,0.0033595306619437684,0.010789653536625863,0.012680612915046637,0.0072217654696730285,0.005778147207509539,0.01718323370968932,0.018220360782842747,0.041675891078149216,0.056619437679876025,0.03171150496928021,0.0036142586014679978,114.93857910798397,0.010789653536625863,cuda,True,44,not-a-git-repo,50,6
amazon_video_games,NGCF,0.002304110492725038,0.004452686424638103,0.000558468201504445,0.000541372236152268,0.001423538134345231,0.002061049848681624,0.0008990302663354599,0.0009653714424770798,0.0018802848242100577,0.002205637308325133,0.005356735810348757,0.010143606108958286,0.008364197959185238,0.01362993235439397,0.002197254815142794,0.0018845472658844365,0.005440638960033198,0.007129609088344362,0.0034802549674415612,0.0033112617865815393,0.0072283806150310465,0.008086581931464287,0.02003542174009298,0.032654416648217846,0.050003333017230034,0.005699034991706181,243.51674595399527,0.005440638960033198,cuda,True,44,not-a-git-repo,50,6
amazon_video_games,Sheaf4Rec-official,0.005099225053267624,0.007882023707390646,0.001230909505356736,0.0009117848187827673,0.00334027530354858,0.0041589137404797905,0.0019831125325665594,0.0016344930723234475,0.004531244911915074,0.004937755636859766,0.01196717574652382,0.01777980396626396,0.010719898122310485,0.016527623492402745,0.003116006198804516,0.002438011954837281,0.007938016876567621,0.00980830294611935,0.004828490892163162,0.004249216301939543,0.013108371900158485,0.014163427747515996,0.02999778614124419,0.04505202568076157,0.09900462988298386,0.011283864814563923,423.04113274405245,0.007938016876567621,cuda,True,44,not-a-git-repo,50,6
amazon_video_games,NCL,0.0072012931747080875,0.011645202026173812,0.00208570777296558,0.0016981992249829041,0.0045199769014874725,0.005959684744027624,0.003234584175132446,0.002964142752419047,0.006131119722412178,0.006901810282682985,0.019603373603829497,0.030544791429222704,0.016447417023544422,0.024876399789187133,0.005252379898162497,0.004148217843701572,0.011803545511732497,0.01471215512903208,0.007962109771151263,0.007110703527451757,0.01783605848803989,0.019441853790529946,0.04776400265663051,0.07089882665485941,0.017717956914566457,0.002019370516818607,72.51225398899987,0.011803545511732497,cuda,True,44,not-a-git-repo,50,6
amazon_video_games,DirectAU,0.0041846185499964505,0.006865200801050068,0.0010713471620697516,0.0008946888534305903,0.0026733729474515957,0.003520222972878726,0.0017059392901255166,0.0015830685503925076,0.003532578216302857,0.0039588846700353685,0.010257579211306132,0.016526099840437656,0.01230587307746308,0.019312840540480554,0.0037746291786584017,0.0029942439672348904,0.008998163107739782,0.011244371459318234,0.005777196115796259,0.005184662859774645,0.014125275414571408,0.015336393733171885,0.034646889528448084,0.0524131060438344,0.017540151020511985,0.0019991054274574862,248.0685827640118,0.008998163107739782,cuda,True,44,not-a-git-repo,50,6
amazon_video_games,LightGCN,0.0054563870275247,0.00888610795205237,0.0015044449509915658,0.0011682242990654205,0.00363672779139186,0.004676804935554447,0.0023585783824551284,0.0020649739782673156,0.005485181687597917,0.005933172593054096,0.01447458399817643,0.020857077729655803,0.013905767998133757,0.020416416790131498,0.004433252158512287,0.003187956608368386,0.010544282843613336,0.012550635956849441,0.006723126477524097,0.005514795900444398,0.016719399552308563,0.017777001275239526,0.03885322116448971,0.05423953951737879,0.03972203494049609,0.004527243553737872,210.1695113289752,0.010544282843613336,cuda,True,42,not-a-git-repo,50,8
