dataset,model,n_layers,epochs,Recall@10_mean,Recall@10_std,NDCG@10_mean,NDCG@10_std,Recall@20_mean,Precision@10_mean,Precision@20_mean,NDCG@20_mean,F1@10_mean,F1@20_mean,MRR@10_mean,MRR@20_mean,HitRatio@10_mean,HitRatio@20_mean,val_Recall@10_mean,val_Recall@20_mean,val_Precision@10_mean,val_Precision@20_mean,val_NDCG@10_mean,val_NDCG@20_mean,val_F1@10_mean,val_F1@20_mean,val_MRR@10_mean,val_MRR@20_mean,val_HitRatio@10_mean,val_HitRatio@20_mean,infer_total_s_mean,infer_ms_per_user_mean,train_seconds_mean,best_val_NDCG@10_mean,epochs_mean,n_layers_mean,Recall@20_std,Precision@10_std,Precision@20_std,NDCG@20_std,F1@10_std,F1@20_std,MRR@10_std,MRR@20_std,HitRatio@10_std,HitRatio@20_std,val_Recall@10_std,val_Recall@20_std,val_Precision@10_std,val_Precision@20_std,val_NDCG@10_std,val_NDCG@20_std,val_F1@10_std,val_F1@20_std,val_MRR@10_std,val_MRR@20_std,val_HitRatio@10_std,val_HitRatio@20_std,infer_total_s_std,infer_ms_per_user_std,train_seconds_std,best_val_NDCG@10_std,epochs_std,n_layers_std
amazon_video_games,NCL,8,50,0.007281726280460792,0.00044433968854023793,0.0044883234634750845,0.00019162588778986821,0.01133924257646731,0.0020173239115568726,0.001521540916343743,0.00573292142307557,0.003158816853301816,0.002683008404046607,0.005952169891080307,0.0065971509261289925,0.019147481194438112,0.02841729351872958,0.016908946128394508,0.0253538547876908,0.005256069662755516,0.003963729614050623,0.011829325686703267,0.014597344321515044,0.008018730330713174,0.0068554886131817275,0.017635163983680698,0.019084765945588767,0.04765330971883994,0.06866651907608294,0.01767222930599625,0.0020141587994069125,69.59899104534027,0.011829325686703267,50.0,8.0,0.0007014040899463367,0.00017234702867888074,0.00011425767982541272,0.00027905842069120767,0.00025119101373302324,0.00019730484954290774,0.0001559396474502255,0.0002015849930821612,0.0016145072077255343,0.002081548139473098,0.00029953283907847253,0.0006224097975627031,0.0001883587782171089,0.00014981648371205708,0.00025150575659672533,0.0003348177854542482,0.0002499890458540137,0.00024615273109091754,0.0006791921436447108,0.0006973678969475813,0.001880694404453495,0.00269983885025854,0.00010799327874177153,1.2308329010915325e-05,2.197107035031815,0.00025150575659672533,0.0,0.0
amazon_video_games,NGCF,1,50,0.004531233533568394,0.0002730615308513895,0.0028375082459281115,0.0001749649295557473,0.0071235536336886,0.0010941417825393207,0.0008718942329610213,0.003619463049706845,0.00176214979393281,0.0015535985843370648,0.003717317157595252,0.0041027535762057825,0.010447534381885873,0.016184180533394116,0.012340648040477908,0.0189505310016321,0.003420411777728581,0.0026778466533835137,0.008513821618675243,0.010583734006221182,0.005355872698259427,0.004692548632933843,0.012355594034529169,0.013400337670293328,0.031123164342114974,0.046527931517969155,0.019653640338219702,0.0022399863617756674,99.51989264799825,0.008513821618675243,50.0,1.0,0.0002429393261473059,9.848401638793192e-05,4.0295576771515124e-05,0.00015306189463023685,0.00014733346454065695,6.962612979384027e-05,0.0002457285196513372,0.00020640499250778235,0.0007804360832829626,0.0006447292283442423,0.0004041771853946664,0.00038267050168403296,5.092677197934561e-05,2.9053235458681308e-05,0.0002511921838587408,0.00026059731989379315,9.831899348985179e-05,5.625681971037386e-05,0.0003720880471977661,0.00038098309731412626,0.0006168641981145477,0.0005079293003444846,0.0007012152248002889,7.991967458403133e-05,2.4217563988475646,0.0002511921838587408,0.0,0.0
amazon_video_games,NGCF,2,50,0.004758039314198426,0.00022794336509504202,0.003081519643734341,0.00013624528644347837,0.00819162914011437,0.001280297849707469,0.0011397310234784591,0.004193320151035416,0.002016427525452374,0.002000764497373385,0.004402783958858725,0.0050141944247920536,0.012537041258263049,0.021388952207279082,0.013445060547661336,0.021418424406771764,0.004095638698251052,0.003320788133717069,0.009652539007269548,0.012245398703549402,0.006278097386326211,0.005749534374978348,0.014588443364456203,0.015994893146658477,0.037285071212456646,0.058021548225223235,0.024216982351693634,0.0027600846081255563,143.85796039300234,0.009652539007269548,50.0,2.0,0.00019907474592740926,2.3419246269162693e-05,2.830268297574512e-05,0.00012000609434779893,2.1915050381576026e-05,4.353934910618733e-05,0.0004996083466178934,0.00045075169500724164,0.000335527728376561,0.0003874340485975819,6.297196286346171e-05,0.00016444787084469404,7.521148664541211e-05,7.558390681728843e-05,0.0001824116609337314,0.00016239591860198093,8.213517898256903e-05,0.0001094431445038024,0.00041367375064394526,0.000380100937697402,0.00043423372060880376,0.001006771725307524,0.0006792970559664999,7.742159288426022e-05,1.4146490873800337,0.0001824116609337314,0.0,0.0
amazon_video_games,NGCF,3,50,0.0031657318809021596,0.0011598900981828382,0.0020778895437771204,0.0007513087960778951,0.005588380352247843,0.0007104323379682394,0.0006610439936175064,0.002826256775658831,0.00116036065708777,0.0011822161982405937,0.0027668025901442816,0.0031359972279518204,0.006914368209102652,0.012309095053567358,0.0101235242959535,0.016222498756134022,0.0028226699136595086,0.002331931222787986,0.007014045527631906,0.008957983276072895,0.004413904923149339,0.004077582105699578,0.01012227616306651,0.011174324149275675,0.025773005682237473,0.04110397756623128,0.030159529657491174,0.003437375160416135,135.0972437383316,0.007014045527631906,50.0,3.0,0.0014569611593334825,0.0002626057238627073,0.00016930537159149905,0.0008388869187637744,0.0004280566645637714,0.00030330354533969055,0.0009468676811560107,0.0009645671631908026,0.002586182269602235,0.002982235682211133,0.0016846039423324718,0.0025638467793251377,0.0005294201480437512,0.0004044607286640365,0.0013716905618744303,0.0016714582729822193,0.0008072453529293249,0.0006994693481300566,0.002146343424588926,0.002307922873074211,0.0046461008234076635,0.006843046207887634,8.699845502592155e-05,9.91548381877381e-06,48.119883747032546,0.0013716905618744303,0.0,0.0
amazon_video_games,NGCF,4,50,0.0024916933205900538,0.000256744791038403,0.0014922649655713523,0.00019889133097330142,0.005215453324928901,0.0005356735810348758,0.0005698655117392296,0.0023107599623230523,0.0008813771568926638,0.001027436061541287,0.0018158809758992117,0.0021935545049987103,0.005204771673884963,0.010675480586581567,0.008817698126984392,0.01441381835330699,0.002438934395985536,0.002035827614198214,0.005763818345796704,0.0075226478914401,0.0038207688695430938,0.00356771276874493,0.00793991950456418,0.008842969745153171,0.02217548520404398,0.03549553538484245,0.03718958731042221,0.004238612640804902,127.52481911800957,0.005763818345796704,50.0,4.0,0.0006246044962644041,4.056332441315751e-05,7.659693470730174e-05,0.0002999477795338244,6.957908643811562e-05,0.0001365753517036091,0.00024347516917686612,0.0002937302409816488,0.0003760920498674744,0.0012392300304156288,0.0009008708854977084,0.001396225505541063,0.00029406058052494903,0.00021099921325456482,0.0006826533664977803,0.0008433394365805834,0.00044531848704539283,0.0003667324607862207,0.000974477200384835,0.001040236137179272,0.002624276166497498,0.003547454891850697,5.5648365194739114e-05,6.342416821830222e-06,47.162131565405204,0.0006826533664977803,0.0,0.0
amazon_video_games,NGCF,5,50,0.0029703324851140557,0.0003906871330820417,0.0016915671190056564,0.0002119834770235516,0.0048913436302806534,0.0006192538560899629,0.000528075374211686,0.002258127330037029,0.001024728728663235,0.0009531223267873215,0.0019814585662545543,0.002256442985811737,0.006040574424435834,0.01006762404072639,0.008694793009413044,0.014189347546914206,0.002365139104125157,0.002000774850564534,0.005730142454136486,0.007470973110220067,0.0037182362356884846,0.003506901720253678,0.007720964188199078,0.008598075542544785,0.02158512286916095,0.03460999188251789,0.04357555203993494,0.004966440852511391,186.43053614132805,0.005730142454136486,50.0,5.0,0.0006650867604761603,6.334371248587898e-05,5.392853721821437e-05,0.0003047366136195961,0.00010995413545618355,0.00010039372606763932,0.0002665937336907162,0.0003006130139264169,0.0004924200819396594,0.0010250541420281166,0.0003834842837727237,0.0006266621193479275,3.84338179027373e-05,5.265191938908697e-05,0.00016570113777098178,0.000244598487573282,8.239603660867033e-05,9.972739010775082e-05,9.392725009009177e-05,0.00014598844004523823,0.0004782481513104472,0.0010716209675638393,3.0374634073471504e-05,3.4618912780339565e-06,25.359697914055506,0.00016570113777098178,0.0,0.0
amazon_video_games,NGCF,6,50,0.002575349431306131,0.00022596549262350217,0.001579441838415592,0.0001833979621068056,0.004725516693406978,0.0005812628219740142,0.0005299749259174835,0.00221210507337524,0.0009481055310779609,0.0009527009073454157,0.0020072381965475193,0.0023187188754026744,0.005508699946812552,0.009991641972494492,0.008285670228199269,0.013568746574136868,0.002258135930927607,0.0019020736477012767,0.005517149124043827,0.007172113383959528,0.003547905013988673,0.003336384761124845,0.007602159625073063,0.008438731620660092,0.020385949376429784,0.032783558408973505,0.049986442706237234,0.0056971099505627116,235.48756472634463,0.005517149124043827,50.0,6.0,0.00027528236822616176,2.4621004096982997e-05,9.305864838474215e-06,0.00018630471535810206,4.7720648711613416e-05,1.4427213901205746e-05,0.00021188920057876726,0.00019875327476572674,0.00014214943343111974,0.00010745487139070709,0.00047620431617572756,0.0003459119807307897,6.748336343506698e-05,3.5028480455404686e-05,0.00034169194535814504,0.00032861286715994215,0.00011846570931192719,6.336176439351962e-05,0.0005238892845580804,0.0005144200307116095,0.0006584963581128614,0.0005276492379187916,8.820967975993022e-05,1.0053530859349655e-05,11.394282507745718,0.00034169194535814504,0.0,0.0
amazon_video_games,NGCF,8,50,0.002609987443228563,0.00015820791414724501,0.0016733435243295122,0.00018488706830842804,0.005020992809343876,0.0005926601322087988,0.0005356735810348757,0.002353109603004137,0.0009659035664539257,0.0009677571688730331,0.002153669511772999,0.0024475079755695295,0.005622673049160397,0.009915659904262594,0.007444030648561732,0.0124136142026456,0.0021474429931370377,0.0018042948859862743,0.004854126073474986,0.006415381963937022,0.003332967537117991,0.0031505728968967126,0.006657272408877456,0.007449045814950317,0.019445059405209946,0.031215408456940447,0.06325085024582222,0.007208895628655371,226.12161209667102,0.004854126073474986,50.0,8.0,0.000220923193799681,2.7917594515422586e-05,3.5128869403743875e-05,0.00018706569558046184,4.743189986220129e-05,5.957262795707241e-05,0.000389659254716598,0.0004047730295443159,0.0004683849253832521,0.0007025773880748773,0.00042400843380175377,0.00045864171570969125,9.22810050948255e-05,5.327846313258673e-05,0.00023786284933802947,0.0001814804320368147,0.00015166141536042635,9.50485189998771e-05,0.0003165681289685117,0.00026531268439100044,0.0009417938910855458,0.001456639432008849,7.958769034102323e-05,9.070855976866181e-06,39.012828833361155,0.00023786284933802947,0.0,0.0
amazon_video_games,Sheaf4Rec-official,1,50,0.004190750938047084,0.00041350942168045835,0.0026774574937836874,0.00013780207863388065,0.006126507127999284,0.0010067624040726389,0.0007598206823189727,0.003289875733214268,0.0016233991795094993,0.0013519511508684066,0.0034297461354675846,0.0037417491662848587,0.00949775852898716,0.013942709520553149,0.009597688680749943,0.013814089115249334,0.0028521880304036604,0.002047819349125526,0.007281534676833828,0.008609666074381786,0.00439734627840425,0.003566819926131594,0.011972473477620697,0.012700362908389808,0.02686148623717807,0.03741421297321231,0.10340678667610821,0.01178559228129795,532.1354227986594,0.007281534676833828,50.0,1.0,0.0001133450068498024,7.914545496542684e-05,1.9371702429879156e-05,0.00010966031629857813,0.00013395331991703798,3.320517809218145e-05,0.0001586415679076266,0.00015625544687603794,0.00099504603401784,0.0006984566640395963,0.0004707819384528747,0.00047886119411838475,9.716769302829094e-05,4.6361271762707694e-05,0.0001709578952683503,0.00014063466800762962,0.00016481346505136814,8.629098648263321e-05,0.00023118577955498644,0.00018479117132662708,0.0012655946340596627,0.001021538498996911,0.002053184737078706,0.0002340078341781069,81.47199563350941,0.0001709578952683503,0.0,0.0
amazon_video_games,Sheaf4Rec-official,2,50,0.004343025465793999,0.0004736418878326358,0.002917581708867358,0.00022768917976494275,0.006543525840757553,0.001059949851834967,0.000809209026669706,0.003599447795701427,0.0017038923336484635,0.0014402750958658088,0.004014114573722506,0.004390576783958122,0.01025757921130613,0.01557632398753894,0.010188318466124115,0.01532496185279821,0.0030440557892406467,0.0022498339605933142,0.007663923780323702,0.009257581040509487,0.004687424567919743,0.003923641604652223,0.012505886053041246,0.013345431418171842,0.0285403291270017,0.040845694044719945,0.09905120898232174,0.011289173579020031,487.5219892036791,0.007663923780323702,50.0,2.0,0.000639159284735986,0.00013193340440836824,8.617351433944045e-05,0.00027633588981795803,0.00020675860543173028,0.00015189509326698472,0.0002495151581740933,0.00029018256253475114,0.0013193340440836817,0.0017293224947558753,0.0007710574872401782,0.0012263185980011684,0.00025511460392427726,0.00017867282629950487,0.0006191276703453134,0.0007410417065518662,0.00038367609233876695,0.00031188968710318135,0.0010654986758517097,0.001108404568461769,0.0023591421095337283,0.0031642823966710355,0.00019685672493185128,2.2436371658519688e-05,36.11491049276789,0.0006191276703453134,0.0,0.0
amazon_video_games,Sheaf4Rec-official,3,50,0.004465944314286259,0.0002646003320174791,0.0026744698255086307,0.00020725670646157181,0.006855605728817805,0.001082744472304536,0.0008358027505508701,0.0033927287749938597,0.0017423339396944349,0.0014898805651434495,0.0032893602189248417,0.0036569347135332973,0.010409543347769926,0.01591824329458248,0.010622067317030305,0.015359724381531444,0.0030901778466533836,0.0022350749022212383,0.007646872682083924,0.009140109543179538,0.004787134024101078,0.003902304673437045,0.011921124253701185,0.012725656191992687,0.029186037930780017,0.04093793815954542,0.09929441769296925,0.011316892830290545,449.19110464300803,0.007646872682083924,50.0,3.0,0.0003099781155253237,5.66053659514905e-05,3.301068915162748e-05,0.000157654194049557,8.843481017239545e-05,5.88158807459722e-05,0.0006186567033245774,0.0005906129553668734,0.0007228287208586138,0.0005291538742186809,0.00015530048884720995,0.0007164369659682327,0.00011072368155946916,0.00010340396581500444,0.00040536561265816566,0.0005078043606332348,0.00014776646940188018,0.00018072492411105553,0.0011334427611419092,0.0011631206521089516,0.0009086864700778359,0.0018358201162510335,0.00026999576555962836,3.077225502161284e-05,17.993765890805186,0.00040536561265816566,0.0,0.0
amazon_video_games,Sheaf4Rec-official,4,50,0.005182594710923378,0.0008055947945436335,0.0032426114339353302,0.0005313685636206172,0.008083177947172396,0.0012195121951219512,0.0009744700250740825,0.004133408027294192,0.0019735776237742,0.0017392163524641644,0.004155254280624693,0.004598131419667713,0.011815211610060024,0.018235696375655346,0.0113471878354075,0.016634291325915044,0.0033816692495018817,0.002460150542395395,0.008312913223670613,0.009977696814220264,0.005210167652306915,0.004286355112315653,0.01350087792970237,0.014409201727006035,0.0317504243229282,0.04495978156593609,0.09950540403951891,0.011340939598759849,448.82125955232186,0.008312913223670613,50.0,4.0,0.0005097881358541488,0.00013958797257711294,4.9021684904505517e-05,0.0004538045762585368,0.0002411335059679957,8.975117225739533e-05,0.0006356049774528469,0.0005949426492830345,0.001731824530057211,0.001209762429001645,0.0009808632560020518,0.0010409141274088144,0.00023376922827034397,0.00014413124492645578,0.0005707869919885778,0.0005847028327015887,0.0003808593626156631,0.00025332456977991604,0.0005541497342737891,0.0005369250656174396,0.001874349569351158,0.002113014496988704,0.0004437753610901098,5.057845464897578e-05,18.384406887448055,0.0005707869919885778,0.0,0.0
amazon_video_games,Sheaf4Rec-official,5,50,0.004495525559133055,0.0002818965555787862,0.002871323784757039,0.0002061670229635875,0.007217587250408446,0.0010941417825393207,0.0008396018539624648,0.0036608015023700236,0.0017595517927953893,0.0015042054831433782,0.003912986059099576,0.0042742016282393104,0.01056150748423372,0.01588025226046653,0.010476096514114167,0.016329414377590615,0.00302929673086857,0.0023236292524536936,0.007710237959397852,0.00951429535236297,0.004698581567562495,0.004067963312426876,0.012461425853887665,0.013409237507394213,0.028761715002582833,0.042819718101985094,0.09910382966821392,0.011295170921838835,464.5302174743459,0.007710237959397852,50.0,5.0,0.0007592288052498729,7.950934403334225e-05,8.196736194206902e-05,0.00035556965964989983,0.00012227283751745996,0.0001479874999960342,0.0002868586807055567,0.0003427156606749549,0.0006859459799888991,0.0015072437067758797,0.0005426939151079566,0.0011035732111385733,0.0001983398627901226,0.00020411186103739068,0.0004985729996976704,0.0007062741730811773,0.00028615616528783266,0.0003460704999778186,0.0011028358107054083,0.0012264632329549833,0.001774159143999899,0.00354515147411407,0.0002959058840209172,3.3725311604845354e-05,3.5491512998077788,0.0004985729996976704,0.0,0.0
amazon_video_games,Sheaf4Rec-official,6,50,0.00490885635049807,0.00013949343223749325,0.0031914853618414687,0.00011282624288967107,0.0071363632169063095,0.0011511283337132438,0.0008585973710204392,0.003871474868676746,0.0018647958847424096,0.0015326202951794782,0.004244427680146851,0.00461940373579021,0.0111693640300889,0.016602081908669554,0.01021325962084101,0.015066254926286762,0.002946277027525644,0.002219393402700908,0.007615247664668895,0.009180332782217917,0.004573182343004988,0.003868833250626711,0.012510835023011249,0.013413584879425825,0.02828204560549037,0.04110397756623128,0.09906728928520654,0.011291006301026503,423.5104024783553,0.007615247664668895,50.0,6.0,0.0005458042545259957,5.660536595149063e-05,3.789593751094143e-05,0.00020354921717454243,8.411532222450668e-05,7.283483225825472e-05,0.0002636881099699532,0.00027516399085780735,0.0005811510728963746,0.0008340740977167444,0.0003706564739266126,0.0010447670219755113,0.000131699271622572,0.00015462381054570507,0.00032369124296988784,0.0004876434722611835,0.00019546047972867465,0.0002691656830032478,0.0006974004098158089,0.0007380780202328378,0.001400896281202098,0.002804827894217993,6.440017269900658e-05,7.339887474243833e-06,0.3823337080994547,0.00032369124296988784,0.0,0.0
amazon_video_games,Sheaf4Rec-official,8,50,0.004590787423185132,0.0003585999529211036,0.0029717455270468645,0.00016263897459648205,0.006867991830982873,0.0010333561279538027,0.0007997112681407188,0.0036713835850811683,0.0016868305282055874,0.0014324894017238032,0.003763011929184712,0.004116164802810401,0.009953650938378543,0.01500645847579971,0.010294185120022165,0.015054510645753768,0.00303298649546159,0.0022203158438491625,0.0077048387018103645,0.0092065751527401,0.004684442120048435,0.0038694245520251593,0.012465664690592739,0.013307955091199898,0.028355840897350746,0.040458268762452954,0.0992569843462358,0.011312626435632071,552.1698268380133,0.0077048387018103645,50.0,8.0,0.0006841515371909845,7.579187502188287e-05,0.00010292695983697345,0.00026466655910774696,0.00012436801513948965,0.00018003650744626194,0.00029820935829167933,0.000306029428621363,0.0005685977337244798,0.0017566488901598503,0.0009742806267804536,0.0013395553009157434,0.00033339835735626854,0.00024262481889505047,0.0006129995237990836,0.0007361638674062621,0.000495408239274104,0.00041179061901465777,0.0010388300484933863,0.0010996452793422594,0.003068056454281958,0.004055301405093494,0.0002237737005566102,2.5504182876294483e-05,79.34791771724353,0.0006129995237990836,0.0,0.0
