dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs,latent_dim,sheaf_stalk_dim
amazon_video_games,LightGCN,0.005501511880394925,0.008429469649798576,0.0016070207431046273,0.0012252108502393436,0.003632081876503381,0.0045878894170630685,0.0024874454907906763,0.002139455091580895,0.004850414825910609,0.005362929706172936,0.014816503305219967,0.022110781855482105,0.013541221762334804,0.018950217394794338,0.004289351339384548,0.003024684525127297,0.009951872364906076,0.011683556494583122,0.006514996166620489,0.005216717645494452,0.01598621257963742,0.016936268872604923,0.03874252822669914,0.0524131060438344,0.014883577940054238,0.001696327551863943,54.55515548703261,0.009951872364906076,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,16.0,
amazon_video_games,NGCF,0.0013545042752149872,0.003154667715031469,0.00037611123774789146,0.0003590152723957146,0.0009386451116795879,0.0014466585372555152,0.0005887434564985862,0.0006446648107314266,0.0012399097622484902,0.0014463943133188955,0.003533166172783223,0.006610439936175063,0.006087060371532405,0.011064917203005639,0.0017710870046491033,0.001591210980739429,0.004074867151780695,0.005624676479565932,0.002743830830460762,0.0027823071161697443,0.005925520344659154,0.006719126879215255,0.016493247730794774,0.02828204560549037,0.020189450995530933,0.0023010543646604666,116.61903127003461,0.004074867151780695,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,16.0,
amazon_video_games,Sheaf4Rec-official,0.004337974739459989,0.0065731026272338525,0.0011055390927741052,0.0008547982676088443,0.002793718044006714,0.0034917485564054077,0.0017620238712505736,0.0015128572171650195,0.00368336643980592,0.004026733077215398,0.010713471620697515,0.01584226122635058,0.0115842070711144,0.01669109531235692,0.0032599070179322558,0.0023882001328315253,0.008471830907192142,0.010090075917014099,0.005088001574465344,0.004178527048505563,0.013637677416180848,0.014484792579971028,0.03060659729909232,0.04289351339384547,0.06545808905502781,0.007460461483363097,464.8114028869895,0.008471830907192142,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,16.0,
amazon_video_games,NCL,0.0010339673834089153,0.0019994823790128093,0.0005128789605653066,0.0003932072031000684,0.0008283302448748369,0.0011399679576365993,0.0006856532569340084,0.0006571774957997099,0.0017680303638817432,0.0019457861187595325,0.00501481650330522,0.007636197857305676,0.002475635313892892,0.0034701056726012237,0.0007969891520920965,0.0005977418640690724,0.0016698057003563184,0.0020147622745098743,0.001205793399283227,0.001019815720505179,0.002789220440593033,0.0030374763247751325,0.007969891520920966,0.01173345140580031,0.015055907075293362,0.0017159684380320677,42.50134858000092,0.0016698057003563184,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,16.0,
amazon_video_games,DirectAU,0.0049210357339638825,0.007892574413211062,0.0012651014360610896,0.0009858673353088671,0.0035076780090979877,0.0044194244190780795,0.0020127615029656752,0.0017527921060644374,0.0051226386763200075,0.00554147037600472,0.01196717574652382,0.018007750170959652,0.011906506112479365,0.017444155346459336,0.003669470887757361,0.002739650210316582,0.008790884299374607,0.010558194097759259,0.005609995129549059,0.004735567208006375,0.013809031840911406,0.014798183423908755,0.03392738543280939,0.04848350675226921,0.015094969829078764,0.0017204205412672399,159.17185180203523,0.008790884299374607,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,16.0,
amazon_video_games,LightGCN,0.005472352452653563,0.00894840461516572,0.0016298153635741965,0.001270800091178482,0.003783321693905065,0.004869870866311138,0.0025116061273147737,0.0022255417574314567,0.005615165297180342,0.006172002318150063,0.01504444950991566,0.02279462046956918,0.013713836560632393,0.01986878554718619,0.0044055789240646445,0.003182421961478858,0.010190891113831934,0.012160045242534922,0.006668801139928101,0.005486121232435247,0.016584657256009924,0.017677588445961075,0.03996015054239539,0.0556232012397609,0.01474210200831294,0.0016802031010158354,48.21329369401792,0.010190891113831934,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,NGCF,0.0018834152311563406,0.004249578245256442,0.0004900843400957374,0.00044449509915659905,0.001137107441332417,0.0017646391391499896,0.0007777817378754311,0.0008048091987089236,0.0013935473133102495,0.0016276584163445215,0.0045589240939138366,0.008206063369044905,0.00732933973765867,0.012122561074648791,0.0019980075271197697,0.0016576267434137701,0.004743156659572665,0.0062218789375052905,0.0031400301819914955,0.002916459732089463,0.006403213082148216,0.007123814221941027,0.01826433473544388,0.028835510294443215,0.021039893035776913,0.0023979818823543324,84.14406045898795,0.004743156659572665,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,Sheaf4Rec-official,0.003573987025242529,0.006733764811255582,0.0008889901983131981,0.0008263049920218829,0.002311874379014483,0.0033016204853179264,0.0014238205911379464,0.0014719820381101758,0.003111149102145227,0.003614462760230829,0.008775928880784135,0.016070207431046275,0.007948107315286543,0.01367375401138543,0.0023688288687181754,0.0019481957051140138,0.006537742788629241,0.008314917249905488,0.003649863820871777,0.003410476838192755,0.011439983343348408,0.012372370403502878,0.02296878459154306,0.03652866947088776,0.07620346802286804,0.00868514566023114,321.9695107259904,0.006537742788629241,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,NCL,0.008204288750451915,0.012288201770156087,0.002712559835878733,0.0019033508092090267,0.005328699008405011,0.006600392668474507,0.004077115107063652,0.0032961522218447397,0.007545652559329331,0.008196745135639321,0.02450421700478687,0.03385001139731023,0.01888498678238654,0.02732128049209532,0.0066692495018817795,0.0046491033872038965,0.014210262161801619,0.016912209337183348,0.009857362770728692,0.007946070222872302,0.02350087939389467,0.024863773487925383,0.05816913880894399,0.0780938676112464,0.015618088014889508,0.0017800419437986675,92.4845705399639,0.014210262161801619,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,DirectAU,0.005220379429242863,0.008430042911032123,0.0013676772281741509,0.0010542511967175747,0.003419594319374607,0.0043727236057350925,0.0021674962554446343,0.001874126366468152,0.005054752316548532,0.005509568392326591,0.012878960565306588,0.019717346706177342,0.011909266336118822,0.018705541997363163,0.003658401593978304,0.0028946203232233783,0.008981347530572932,0.011135681725077015,0.005597354612496211,0.005013429178804944,0.014229994447782801,0.01539175721047602,0.03342926721275183,0.050918751383661726,0.015122920973226428,0.0017236062198799213,232.6461492999806,0.008981347530572932,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
