dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs,edge_mode
amazon_video_games,DirectAU,0.004939165015897428,0.006997617246381117,0.0012423068155915204,0.0009003875085479827,0.003439913973903259,0.0040861777702124735,0.001985274229132122,0.0015954832527314802,0.004859369855380797,0.005203907210702723,0.011283337132436745,0.01618418053339412,0.011962778442273343,0.018108999022311945,0.0036473323001992475,0.0028503431481071506,0.008662964485094137,0.010652474251874702,0.005590252232345099,0.004925427607663684,0.013358836634794128,0.014506877307845152,0.03287580252379898,0.04964578259907018,0.018642317911144346,0.002124722807287935,281.41534249897813,0.008662964485094137,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,binary
amazon_video_games,LightGCN,0.0060346835735843925,0.008569947902653845,0.0015272395714611353,0.0010884431274219286,0.0037636507749290436,0.004573547097049446,0.002437582974077976,0.0019315641431292038,0.0052330388123640915,0.0056242562483251445,0.014360610895828584,0.019603373603829497,0.014063399364943094,0.01985379034077059,0.004383440336506531,0.003140912109807394,0.010467014855327758,0.012284153702275456,0.006683645875650721,0.005423771900587127,0.016672684497014804,0.017675694614472427,0.03890856763338499,0.053464688952844806,0.020041570998728275,0.002284200022649678,93.31023628398543,0.010467014855327758,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,NGCF,0.0031982870911883665,0.006175581462507866,0.0008092090266697059,0.0007408251652609984,0.0021230821017632615,0.0029980169718494573,0.0012916208564933568,0.0013229488674586466,0.0027694559322095223,0.0031576994627567634,0.007636197857305676,0.013562799179393664,0.011141444176260349,0.017712536386058433,0.003199025902147443,0.0025376355988487934,0.007781091397004285,0.009814135097803704,0.004970795003554571,0.004439267272659893,0.011109705486504248,0.012173864696513482,0.028614124418862078,0.044498560991808725,0.030372080102097243,0.0034616001939933036,173.58302287501283,0.007781091397004285,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,Sheaf4Rec-official,0.004429561954283178,0.0062197420333255475,0.0010713471620697516,0.0007807157510827445,0.0030374223586850046,0.003597789388127067,0.0017253870327818574,0.001387295152012436,0.004018546861036033,0.004337223656211434,0.01059949851834967,0.015272395714611352,0.009518236587559155,0.01431550925547979,0.0027230462696479964,0.002058888642904583,0.007482402488860019,0.008999268173401671,0.0042346213114616916,0.003600015048664589,0.012489655481408856,0.01331326689264341,0.026455612131945982,0.038078370599955724,0.10071402095491067,0.01147868941815713,423.8514657539781,0.007482402488860019,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,NCL,0.006912303987232766,0.011225971299682365,0.0019489400501481653,0.0015329382265785274,0.004836456231260341,0.006178833991612352,0.003040581214711368,0.002697522151142597,0.006864979864751919,0.007560931768659922,0.018691588785046728,0.02872122179165717,0.017181227823125086,0.025444081338958063,0.00567301306176666,0.00410117334514058,0.013020063314074943,0.015680204406156553,0.00852964929779938,0.007063779906089995,0.021804378344947306,0.02314937528388125,0.05152756254150985,0.07095417312375471,0.0181647248682566,0.002070290046530271,122.33266629796708,0.013020063314074943,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,DirectAU,0.004686742084370911,0.007350185073993981,0.001333485297469797,0.0010257579211306132,0.0036882197432454838,0.0045064165321281645,0.0020762344231027,0.0018002774292551582,0.005682418473049883,0.006096238303391827,0.012309095053567358,0.01834966947800319,0.012240777922011841,0.019433943953712195,0.003608589771972548,0.0029361301748948416,0.008835253853135184,0.011149140479129434,0.005573969493700966,0.0051015109678818615,0.013353521616749423,0.014605737937645916,0.03304184193048484,0.051361523134824,0.03800009307451546,0.004330988497209421,484.74116052303,0.008835253853135184,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,LightGCN,0.005557390251540894,0.008581891837132061,0.0015500341919307042,0.0011340323683610668,0.003805606777734019,0.00472808979852314,0.0024239849403402767,0.002003338626206878,0.00579905999327016,0.006211598755843608,0.014702530202872122,0.02062913152496011,0.014268920150319433,0.020494281547013517,0.004438786805401816,0.003207327872481736,0.010455124742959463,0.012425922575108826,0.006771187365771749,0.005546617469627038,0.016429116108106587,0.017512551257014897,0.0395727252601284,0.05512508301970334,0.019450507999863476,0.0022168347389860356,159.039012068999,0.010455124742959463,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,NGCF,0.004093307289899953,0.006367496488674949,0.0008547982676088443,0.0007465238203783907,0.002571102379812835,0.0032813604613532964,0.001414259230944433,0.0013363717275089297,0.003340587811752617,0.003714438280618897,0.008206063369044905,0.013790745384089354,0.011435458054998217,0.01831853816688257,0.0032654416648217844,0.00264002656630507,0.008058388657067905,0.010224370813578224,0.0050802089533021145,0.004614956036551836,0.011791740901216218,0.012962690153527863,0.029555014390081912,0.046657073278724814,0.10156373889185488,0.011575534407551274,338.2945776990382,0.008058388657067905,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,Sheaf4Rec-official,0.004107175238376736,0.006424430963428221,0.0010485525416001824,0.0007921130613175291,0.0028705107226978037,0.0035505144560691866,0.0016706037319202843,0.0014103359337140717,0.003909277410531114,0.004255584662646831,0.010143606108958286,0.015386368816959197,0.010406904768433645,0.014544671766315399,0.002955501439008191,0.0021170024352446313,0.00778338890810017,0.00909538414872267,0.004603605300009097,0.003696039806880939,0.012586797319473875,0.013326260117319398,0.027949966792118662,0.03879787469559442,0.2712242540437728,0.030912269665349077,766.4037519359845,0.00778338890810017,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,NCL,0.008792461229195464,0.011980604956147034,0.0026099840437656713,0.0017779803966263962,0.005566632939243672,0.006596215222496281,0.00402513372601682,0.0030964347286562563,0.007849626059678486,0.008408498332733565,0.02427627080009118,0.03225438796444039,0.01840999935777406,0.027230654532531616,0.006243081691388089,0.0045328758025238,0.01410736444557781,0.01697800156233363,0.009324200062441433,0.007772006053191899,0.02345961113395251,0.024946407701015597,0.05407350011069294,0.07538189063537747,0.017874286917503923,0.0020371879322434376,90.15556931099854,0.01410736444557781,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
